post_detail,caption,post_hashtags,number_of_likes,number_of_comments,competition,featured,product,promotion,infographics,others
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e15/10882011_414483298708270_1476311023_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ZUzCD4f12aEAX-Rbz0L&_nc_tp=18&oh=85dd49ce4442b9c3bf7e349aa829c4cd&oe=5FBB8F79,The cake is named #Alenzia. She spent a good 4 months with us and this cake is in honour of her meticulous work and her endless initiation within her job scope! All the best to you in your next adventure girl! #HatterStreet #Hatters #burrple #hungrygowhere #cafehoppingsg #desserts,"['alenzia', 'hatterstreet', 'hatters', 'burrple', 'hungrygowhere', 'cafehoppingsg', 'desserts']",108,2,,1,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/20589575_112564969405884_647073777041014784_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=4sY9vs8NgysAX9hVf7k&_nc_tp=18&oh=a759735c23f65b800aab1b66f1e672e5&oe=5FBADFFE,"Thanks everyone! We're out! Repost from @mightyfoodie @TopRankRepost #TopRankRepost [Singapore Coffee Festival - Hatter Street].How pretty it is. Unicorn Sundaes served with their limited edition Lavender White Chocolate and Toasted Marshmallow is available at the Singapore Coffee Fest till this Sunday, 6 August 2017!.Purchase your tickets now at http://sgcoffeefestival.com.sg/tickets/ Key in this promo code scf17xmightyfoodie now to enjoy a exclusive discount of 18%..Location: Hatter Street @hatterstreet Singapore Coffee Festival 2017 @sgcoffeefest Marina Bay Cruise Centre @marinabaycruisecentresg 61 Marina Coastal Drive, Singapore 018947.#sgcoffeefest #singaporecoffeefestival #burpple #burpplesg #sgcoffee #madaboutsingapore #madaboutsingapore2017 #hatterstreet","['toprankrepost', 'sgcoffeefest', 'singaporecoffeefestival', 'burpple', 'burpplesg', 'sgcoffee', 'madaboutsingapore', 'madaboutsingapore2017', 'hatterstreet']",104,5,,1,,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e15/10729450_305137276338641_1878719133_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=9B8rXeDYFHEAX8PTfHQ&_nc_tp=18&oh=063652173451df9ca482c05622e11020&oe=5FB94470,"Available today, here we go! Our Mad Hatter #rainbow cake in reverse, while it lasts. #Hatterstreet #rainbowcake #cafehopping #cafehoppingsg #burrple #8dayseatout","['rainbow', 'hatterstreet', 'rainbowcake', 'cafehopping', 'cafehoppingsg', 'burrple', '8dayseatout']",108,0,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/26333516_751613548376791_483153936417554432_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=VzGMKrn226MAX8iuK0Z&_nc_tp=18&oh=c9a403fdc8b8f3171ffc7222eae05fcb&oe=5FB952D2,Introducing our latest concoction - dragonfruit coconut ice cream! Come on down to our outlet at kovan to have a go at this one!#icecream #sgfood #sgcafes #8dayseatout #hougang #kovan #hatterstreet #hatter4life #chefworks #pastryart #cafehoppingsg #cakedecorating #cakesofinstagram #sgfoodie #sgbakes #sgeats,"['icecream', 'sgfood', 'sgcafes', '8dayseatout', 'hougang', 'kovan', 'hatterstreet', 'hatter4life', 'chefworks', 'pastryart', 'cafehoppingsg', 'cakedecorating', 'cakesofinstagram', 'sgfoodie', 'sgbakes', 'sgeats']",106,1,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/14478397_1120076088078043_1492549054310121472_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=uCFO71CZyfUAX8KUVeh&_nc_tp=18&oh=432c0499355b51908dc905fb72ae995a&oe=5FBBEE3A,"It's been awhile, but our Mad Hatter rainbow cake is available today!For any interest, Email us at: order@hatterstreet.com Follow us on FB: Facebook.com/HatterStreet or IG: @HatterStreet for upsdates & promotions! =) #Hatterstreet #8dayseatout #cake #desserts #madhatter #hungrygowhere #sgcafes #sgcafescene #sgfood #sgfoodies #sgig #cafehoppingsg #instafood #cheflife #burrple #burrplesg #iblanja #snatchsg #bakers #aliceinwonderland #rabbithole #chefworks #hatter4life #eatoutsg #sgmakandiary #wewantsugar #eatbooksg #pokeball #pokemon","['hatterstreet', '8dayseatout', 'cake', 'desserts', 'madhatter', 'hungrygowhere', 'sgcafes', 'sgcafescene', 'sgfood', 'sgfoodies', 'sgig', 'cafehoppingsg', 'instafood', 'cheflife', 'burrple', 'burrplesg', 'iblanja', 'snatchsg', 'bakers', 'aliceinwonderland', 'rabbithole', 'chefworks', 'hatter4life', 'eatoutsg', 'sgmakandiary', 'wewantsugar', 'eatbooksg', 'pokeball', 'pokemon']",106,1,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e15/10249227_1441339159437945_44048880_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=UoD9UqCDHo0AX8mCMfq&_nc_tp=18&oh=fffd7a48bfe7277dc61a30acfff43f0d&oe=5FB945C9,"Introducing our ""Hulk Macarons""! While stocks last this week! Come get some tomorrow maybe? #hatterstreet #macaron #chefworks #culinaryworks #pastryart #8dayseatout #burpple","['hatterstreet', 'macaron', 'chefworks', 'culinaryworks', 'pastryart', '8dayseatout', 'burpple']",104,3,,,,,,1
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/80374639_177602430108145_3790813583757835827_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ND7zPQzzenUAX-kLwoN&tp=19&oh=8318cf3fac28ab5673ce7e1bf3cc6dda&oe=5FBAA3CE,Grinding through the week baking these beauties! #pineappletarts #cny2020 #mousetarts #cnycookies #pastryart #sgfoodie #sgbakery #sgbake,"['pineappletarts', 'cny2020', 'mousetarts', 'cnycookies', 'pastryart', 'sgfoodie', 'sgbakery', 'sgbake']",104,2,,,,,,1
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/50119026_321890425096972_6450901072287051366_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=-eIa04OX3tkAX80BRxE&_nc_tp=18&oh=7ed2f16bed82e30a5e0b387234751682&oe=5FBA4827,We think we're robots now. It's been insane over in our kitchen!••••#pineappletarts #chinesenewyear #hatterstreet #kovan #hougang #sgcafe #cafesg #sgfood #foodsg #foodporn #dessertlover #dessertgram #sgdessert #sgcafehopping #culinaryart #pastryart #sgfoodies #singaporeinsiders #sgmakandiary #exploresingapore #burpple #foodphotography #eatoutsg #eatbooksg #8dayseatout #sgeats #sgcafefood,"['pineappletarts', 'chinesenewyear', 'hatterstreet', 'kovan', 'hougang', 'sgcafe', 'cafesg', 'sgfood', 'foodsg', 'foodporn', 'dessertlover', 'dessertgram', 'sgdessert', 'sgcafehopping', 'culinaryart', 'pastryart', 'sgfoodies', 'singaporeinsiders', 'sgmakandiary', 'exploresingapore', 'burpple', 'foodphotography', 'eatoutsg', 'eatbooksg', '8dayseatout', 'sgeats', 'sgcafefood']",104,2,,,,,,1
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/11377609_881306161940672_1487485058_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=paoi59Q2DZoAX-2UosN&_nc_tp=18&oh=5ae6ddaf134bee1022902d91f0bf6b6d&oe=5FBAACE5,No longer just available on weekends! Today you can have a taste of our #Rainbow #Cake! More updates on this coming soon! So hop over here for some #Madhatter! #Hatterstreet #8dayseatout #8days #hungrygowhere #sgcafes #sgcafescene #sgfood #sgfoodies #sgig #cafehoppingsg #instafood #cheflife #burrple #burrplesg #chefworks #wewantsugar,"['rainbow', 'cake', 'madhatter', 'hatterstreet', '8dayseatout', '8days', 'hungrygowhere', 'sgcafes', 'sgcafescene', 'sgfood', 'sgfoodies', 'sgig', 'cafehoppingsg', 'instafood', 'cheflife', 'burrple', 'burrplesg', 'chefworks', 'wewantsugar']",102,3,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/101289332_1473338929513519_950433122369851616_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=EgZlqP0aBwEAX-EI4wm&_nc_tp=15&oh=5ac151b6f00110527ee7e8e38f0fd36e&oe=5FB905F2,FLAVORS FOR THE WEEK! .- Coconut Sorbet (dairy free)- Toasted Marshmallow- Blue peppermint chocolate chip- Matcha latte (+$3)- Rum raisin w salted pecans (+$3)- MSW durian (+$5).• Self Pick Up (Thurs/Sat/Sun)• Free Delivery to Northeast. Min 3 tubs• Free Delivery Islandwide. Min 5 tubs(Subject to delivery availability)Whatsapp @ 93806563 OR DM us to order right now to avoid disappointments! ◦◦◦◦◦#hatterstreet #sgunited #sgfoodie #stayhome #barryyummydesserts #sgbaker #stayhomestaysafe #exploresingaporeeats #tastemademedoit #sgfoodblogger #singaporeinsiders #sgeats #shouteats #wheretoeatsg #8dayseat #sgfood #sgfoodporn #foodporn #cafehoppingsg #eatoutsg #eatbooksg #foodinsing #timeoutsg #sgfoodtrend #singaporefoodlisting #whati8today #burpple #instafood_sg #sgcafefood #singaporefoodiesingapore,"['hatterstreet', 'sgunited', 'sgfoodie', 'stayhome', 'barryyummydesserts', 'sgbaker', 'stayhomestaysafe', 'exploresingaporeeats', 'tastemademedoit', 'sgfoodblogger', 'singaporeinsiders', 'sgeats', 'shouteats', 'wheretoeatsg', '8dayseat', 'sgfood', 'sgfoodporn', 'foodporn', 'cafehoppingsg', 'eatoutsg', 'eatbooksg', 'foodinsing', 'timeoutsg', 'sgfoodtrend', 'singaporefoodlisting', 'whati8today', 'burpple', 'instafood_sg', 'sgcafefood', 'singaporefoodiesingapore']",104,0,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/49627628_669706776760345_5179995126447424245_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=eIsEeDZ81fwAX81SvWK&_nc_tp=18&oh=b54c755cfd16695d897df143e7be148b&oe=5FBCA268,Lining up the piggies for collection! Are you excited? 😋••••#pineappletarts #chinesenewyear #hatterstreet #kovan #hougang #sgcafe #cafesg #sgfood #foodsg #foodporn #dessertlover #dessertgram #sgdessert #sgcafehopping #culinaryart #pastryart #sgfoodies #singaporeinsiders #sgmakandiary #exploresingapore #burpple #foodphotography #eatoutsg #eatbooksg #8dayseatout #sgeats #sgcafefood,"['pineappletarts', 'chinesenewyear', 'hatterstreet', 'kovan', 'hougang', 'sgcafe', 'cafesg', 'sgfood', 'foodsg', 'foodporn', 'dessertlover', 'dessertgram', 'sgdessert', 'sgcafehopping', 'culinaryart', 'pastryart', 'sgfoodies', 'singaporeinsiders', 'sgmakandiary', 'exploresingapore', 'burpple', 'foodphotography', 'eatoutsg', 'eatbooksg', '8dayseatout', 'sgeats', 'sgcafefood']",98,6,,,,,,1
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/22857807_145470992756902_7887301002053812224_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=eaH7l7YwkkQAX-JxITm&_nc_tp=18&oh=540d8f99393a4f0711a3fcdbefa5cc6c&oe=5FBB5BAB,Wafflin' everyday with Unicorns 😍get your fix today! #hatterstreet #sgbakes #sgbakery #unicorn #unicornwaffle #8dayseat #burpple #burpplesg #insiderfood #insiderdessert #pastryart #hougang #crawfordlane,"['hatterstreet', 'sgbakes', 'sgbakery', 'unicorn', 'unicornwaffle', '8dayseat', 'burpple', 'burpplesg', 'insiderfood', 'insiderdessert', 'pastryart', 'hougang', 'crawfordlane']",104,0,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e15/10817980_763697447038805_2049307613_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=cudKV8eLsqUAX_b5hws&_nc_tp=18&oh=26118d06b0197948d0fddbdf8f9e1514&oe=5FB8E29C,"This week's Mad Hatter! Do you love #rainbow cakes as much as us? Well, before it runs out, come get some! #hatterstreet #hatters #cafehopping #cafehoppingsg #8dayseatout #burrple #hungrygowhere #cakelinary","['rainbow', 'hatterstreet', 'hatters', 'cafehopping', 'cafehoppingsg', '8dayseatout', 'burrple', 'hungrygowhere', 'cakelinary']",101,3,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/62248707_907877869577317_7767014963066077279_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=f-barfvB8i8AX8L8p77&_nc_tp=18&oh=f559a3337a718cc6866748f448d8e2da&oe=5FB94358,Customised macarons? HEY! Why not! Hit us up and let us create for you!.....#hatterstreet #sgcafefoodhunt #sgcafehopping #pastryart #sgbakery #sgbaker #dessertagram #exploresingaporeeats #tslmakan #sgfoodblogger #singaporeinsiders #sgeats #culinaryart #macaronstagram #8dayseat #sgfood #sgfoodporn #foodporn #cafehoppingsg #eatoutsg #eatbooksg #hungrygowhere #sgdessert #singaporefoodie #singaporefoodlisting #whati8today #burpple #instafood_sg #crazesg #timeoutsg,"['hatterstreet', 'sgcafefoodhunt', 'sgcafehopping', 'pastryart', 'sgbakery', 'sgbaker', 'dessertagram', 'exploresingaporeeats', 'tslmakan', 'sgfoodblogger', 'singaporeinsiders', 'sgeats', 'culinaryart', 'macaronstagram', '8dayseat', 'sgfood', 'sgfoodporn', 'foodporn', 'cafehoppingsg', 'eatoutsg', 'eatbooksg', 'hungrygowhere', 'sgdessert', 'singaporefoodie', 'singaporefoodlisting', 'whati8today', 'burpple', 'instafood_sg', 'crazesg', 'timeoutsg']",101,2,,,,,1,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/22220491_133674487197900_2050335572278378496_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=KpdLCsLd89wAX9AA3c1&_nc_tp=18&oh=5e0347a8402d7e7b68a549a979fbdb3c&oe=5FB9ACA1,We most definitely enjoyed doing this cake for a very special person out there. ❤ Keep the custom orders coming our way! Order@hatterstreet.com#flowers #rosecake #flowercake #Hatterstreet #8dayseatout #cake #desserts #hungrygowhere #sgcafes #sgcafescene #sgfood #sgfoodies #sgig #cafehoppingsg #instafood #cheflife #burrple #burrplesg #iblanja #snatchsg #bakers #aliceinwonderland #rabbithole #chefworks #hatter4life #eatoutsg #sgmakandiary #wewantsugar #eatbooks,"['flowers', 'rosecake', 'flowercake', 'hatterstreet', '8dayseatout', 'cake', 'desserts', 'hungrygowhere', 'sgcafes', 'sgcafescene', 'sgfood', 'sgfoodies', 'sgig', 'cafehoppingsg', 'instafood', 'cheflife', 'burrple', 'burrplesg', 'iblanja', 'snatchsg', 'bakers', 'aliceinwonderland', 'rabbithole', 'chefworks', 'hatter4life', 'eatoutsg', 'sgmakandiary', 'wewantsugar', 'eatbooks']",101,2,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/13686858_1005429159556040_124739112_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=FtEfPO__DW0AX9nLESE&_nc_tp=18&oh=c44e7a13bad2d1bd8ed3531b6c217450&oe=5FB9E39F,Everyday We're #Whoafflin! So we wanted to share a mini #whoaffle! And this happens! Even when it's small it's big! Durr Hurr. Follow us on FB: Facebook.com/HatterStreet or IG: @HatterStreet for updates & promotions! =) #Hatterstreet #8dayseatout #cake #desserts #hungrygowhere #sgcafes #sgcafescene #sgfood #sgfoodies #sgig #cafehoppingsg #instafood #cheflife #burrple #burrplesg #iblanja #snatchsg #aliceinwonderland #rabbithole #chefworks #hatter4life #eatoutsg #sgmakandiary #wewantsugar #eatbooksg #thosekungfuhandsthough,"['whoafflin', 'whoaffle', 'hatterstreet', '8dayseatout', 'cake', 'desserts', 'hungrygowhere', 'sgcafes', 'sgcafescene', 'sgfood', 'sgfoodies', 'sgig', 'cafehoppingsg', 'instafood', 'cheflife', 'burrple', 'burrplesg', 'iblanja', 'snatchsg', 'aliceinwonderland', 'rabbithole', 'chefworks', 'hatter4life', 'eatoutsg', 'sgmakandiary', 'wewantsugar', 'eatbooksg', 'thosekungfuhandsthough']",101,2,,,,,1,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/12940262_1748067468772934_293373349_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ozuiAOl-2JQAX9D7IfT&_nc_tp=18&oh=6ce9d873287fb142936ebb0f08bc6a0a&oe=5FB9E4D8,Beat the heat! Don't settle for just one scoop! Follow us on FB: Facebook.com/HatterStreet or IG: @HatterStreet for updates & promotions! =) #Hatterstreet #8dayseatout #hungrygowhere #sgcafes #sgcafescene #sgfood #sgfoodies #sgig #waffles #cafehoppingsg #instafood #cheflife #burrple #burrplesg #iblanja #snatchsg #chefworks #hatter4life #eatoutsg #sgmakandiary #wewantsugar #eatbooksg,"['hatterstreet', '8dayseatout', 'hungrygowhere', 'sgcafes', 'sgcafescene', 'sgfood', 'sgfoodies', 'sgig', 'waffles', 'cafehoppingsg', 'instafood', 'cheflife', 'burrple', 'burrplesg', 'iblanja', 'snatchsg', 'chefworks', 'hatter4life', 'eatoutsg', 'sgmakandiary', 'wewantsugar', 'eatbooksg']",100,3,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/12725151_1694246787488165_1082592670_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=DalFlG2I1jQAX-pd3J2&_nc_tp=18&oh=eaa84c73916d9cd7a415b4fab6710a1f&oe=5FB920F8,"Introducing ""The Nonya"", our Flavoured Pandan butter cake layered with desiccated coconut steeped in Gula Melaka syrup. A nonya delicacy in a cake. Available today! #Hatterstreet #8dayseatout #hungrygowhere #sgcafes #sgcafescene #sgfood #sgfoodies #sgig #cafehoppingsg #instafood #cheflife #burrple #burrplesg #iblanja #snatchsg #chefworks #hatter4life #eatoutsg #sgmakandiary #wewantsugar #eatbooksg","['hatterstreet', '8dayseatout', 'hungrygowhere', 'sgcafes', 'sgcafescene', 'sgfood', 'sgfoodies', 'sgig', 'cafehoppingsg', 'instafood', 'cheflife', 'burrple', 'burrplesg', 'iblanja', 'snatchsg', 'chefworks', 'hatter4life', 'eatoutsg', 'sgmakandiary', 'wewantsugar', 'eatbooksg']",97,6,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e15/914777_271384496397494_711607683_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Is3ItADROn0AX8G5_6J&_nc_tp=18&oh=2a65c7e48dea27eee03d1e7bb869e0a1&oe=5FBA48ED,"Introducing the ""Queen Of Hearts"", a fruit tart fit for a queen! #hatterstreet #chefworks #pastryart #burpple #8dayseatout #culinaryworks #cafehopping #cafehoppingsg","['hatterstreet', 'chefworks', 'pastryart', 'burpple', '8dayseatout', 'culinaryworks', 'cafehopping', 'cafehoppingsg']",101,1,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/98096835_103881364611285_6659716697411762710_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=qWfNqy4h3OYAX-b7GYW&_nc_tp=15&oh=5ed70034f0bd84ca27fb69f83ee7c7b3&oe=5FBB053E,ICE CREAM TUBS ARE BACK!And so are we!Our Circuit Breaker Promotion is here!12oz Pints waiting to be gobbled up!🥳.3 Tubs @ $30Cookies & CreamMao Shan Wang (+$5)Salted Caramel BrownieCookie Latte Brownie Toasted Marshmallow..• Self Pick Up (Preorders Only)• Free Delivery - NorthEast Area ONLY (subject to availability)DM/ WhatsApp us @ 93806563 to order right now to avoid disappointments! ◦◦◦◦◦#hatterstreet #sgunited #sgfoodie #stayhome #barryyummydesserts #sgbaker #stayhomestaysafe #exploresingaporeeats #tastemademedoit #sgfoodblogger #singaporeinsiders #sgeats #shouteats #wheretoeatsg #8dayseat #sgfood #sgfoodporn #foodporn #cafehoppingsg #eatoutsg #eatbooksg #foodinsing #timeoutsg #sgfoodtrend #singaporefoodlisting #whati8today #burpple #instafood_sg #sgcafefood #singaporefoodiesingapore,"['hatterstreet', 'sgunited', 'sgfoodie', 'stayhome', 'barryyummydesserts', 'sgbaker', 'stayhomestaysafe', 'exploresingaporeeats', 'tastemademedoit', 'sgfoodblogger', 'singaporeinsiders', 'sgeats', 'shouteats', 'wheretoeatsg', '8dayseat', 'sgfood', 'sgfoodporn', 'foodporn', 'cafehoppingsg', 'eatoutsg', 'eatbooksg', 'foodinsing', 'timeoutsg', 'sgfoodtrend', 'singaporefoodlisting', 'whati8today', 'burpple', 'instafood_sg', 'sgcafefood', 'singaporefoodiesingapore']",89,12,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/67729363_489107818516546_7889129214749541103_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=h7VLJDHeKKQAX-K_Ce-&_nc_tp=18&oh=bcf69c41160c67df67c814f801874eba&oe=5FB9D1FD,"We're always delighted to be part of a customised cake idea! Hit us up, get creative & find out more! .....#hatterstreet #singaporeinsiders #sgcafehopping #pastryart #sgbakery #sgbaker #dessertagram #exploresingaporeeats #tslmakan #sgfoodblogger #singaporeinsiders #sgeats #culinaryart #cakestagram #8dayseat #sgfood #sgfoodporn #foodporn #cafehoppingsg #eatoutsg #eatbooksg #hungrygowhere #sgdessert #letsexploresg #singaporefoodlisting #whati8today #burpple #instafood_sg #crazesg #timeoutsg","['hatterstreet', 'singaporeinsiders', 'sgcafehopping', 'pastryart', 'sgbakery', 'sgbaker', 'dessertagram', 'exploresingaporeeats', 'tslmakan', 'sgfoodblogger', 'singaporeinsiders', 'sgeats', 'culinaryart', 'cakestagram', '8dayseat', 'sgfood', 'sgfoodporn', 'foodporn', 'cafehoppingsg', 'eatoutsg', 'eatbooksg', 'hungrygowhere', 'sgdessert', 'letsexploresg', 'singaporefoodlisting', 'whati8today', 'burpple', 'instafood_sg', 'crazesg', 'timeoutsg']",99,2,,,,,1,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/41478421_169638790581700_1340610564231759446_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=XKd4aaoIbuYAX_yXUYi&_nc_tp=18&oh=e4ef8d3ca2c1fb1cbf0d9b97105a331d&oe=5FBB701E,Readying the display for the weekends! •••••••#cake #hatterstreet #kovan #hougang #sgcafe #cafesg #sgfood #foodsg #foodporn #dessertlover #dessertgram #sgdessert #sgcafehopping #culinaryart #pastryart #sgfoodies #singaporeinsiders #sgmakandiary #exploresingapore #burpple #foodphotography #eatoutsg #eatbooksg #8dayseatout #sgeats #sgcafefood,"['cake', 'hatterstreet', 'kovan', 'hougang', 'sgcafe', 'cafesg', 'sgfood', 'foodsg', 'foodporn', 'dessertlover', 'dessertgram', 'sgdessert', 'sgcafehopping', 'culinaryart', 'pastryart', 'sgfoodies', 'singaporeinsiders', 'sgmakandiary', 'exploresingapore', 'burpple', 'foodphotography', 'eatoutsg', 'eatbooksg', '8dayseatout', 'sgeats', 'sgcafefood']",98,3,,,,,,1
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/15276533_199738137151739_3541328942189248512_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=w613lOH1oBwAX_1G_9U&_nc_tp=18&oh=fb75883934ad37a6f35d69d6d5bfbea2&oe=5FBC3C4F,"Custom #macarons done up for a Hatter! 😍 For any interest, Email us at: order@hatterstreet.com Follow us on FB: Facebook.com/HatterStreet or IG: @HatterStreet for updates & promotions! =) #Hatterstreet #8dayseatout #desserts #hungrygowhere #sgcafes #sgcafescene #sgfood #sgfoodies #sgig #cafehoppingsg #instafood #cheflife #burrple #burrplesg #iblanja #snatchsg #bakers #aliceinwonderland #rabbithole #chefworks #hatter4life #eatoutsg #sgmakandiary #wewantsugar #eatbooksg","['macarons', 'hatterstreet', '8dayseatout', 'desserts', 'hungrygowhere', 'sgcafes', 'sgcafescene', 'sgfood', 'sgfoodies', 'sgig', 'cafehoppingsg', 'instafood', 'cheflife', 'burrple', 'burrplesg', 'iblanja', 'snatchsg', 'bakers', 'aliceinwonderland', 'rabbithole', 'chefworks', 'hatter4life', 'eatoutsg', 'sgmakandiary', 'wewantsugar', 'eatbooksg']",101,0,,,,,1,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/10852838_248291822174823_614469875_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=kiTpJ5QzloAAX8qNzZS&_nc_tp=18&oh=488fd955bb3a15f684cfb134b77b87d6&oe=5FBA5313,Go nuts with our Whoa'ffles! Get 3 scoops! Nobody says you can't! WHY NOT! WHY NOT? WHY NOT!? Follow us on FB: Facebook.com/HatterStreet or IG: @HatterStreet for updates & promotions! =) #Hatterstreet #8dayseatout #hungrygowhere #sgcafes #sgcafescene #sgfood #sgfoodies #sgig #waffles #cafehoppingsg #instafood #cheflife #burrple #burrplesg #iblanja #snatchsg #chefworks #hatter4life #eatoutsg #sgmakandiary #wewantsugar #eatbooksg,"['hatterstreet', '8dayseatout', 'hungrygowhere', 'sgcafes', 'sgcafescene', 'sgfood', 'sgfoodies', 'sgig', 'waffles', 'cafehoppingsg', 'instafood', 'cheflife', 'burrple', 'burrplesg', 'iblanja', 'snatchsg', 'chefworks', 'hatter4life', 'eatoutsg', 'sgmakandiary', 'wewantsugar', 'eatbooksg']",100,1,,,1,,,
https://instagram.fsin3-1.fna.fbcdn.net/v/t51.2885-15/e35/12783470_608987935921375_1838120686_n.jpg?_nc_ht=instagram.fsin3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Bw6zxb5EMDUAX9e8n-Y&_nc_tp=18&oh=43b334ba21ea034e79c0fd4d74efed08&oe=5FBAC12C,"Introducing ""RouChan"", our latest addition, Matcha & White Chocolate mousse with Sesame cake. While cake last! Follow us on FB: Facebook.com/HatterStreet or IG: @HatterStreet for updates & promotions! =) #Hatterstreet #8dayseatout #hungrygowhere #sgcafes #sgcafescene #sgfood #sgfoodies #sgig #cafehoppingsg #instafood #cheflife #burrple #burrplesg #iblanja #snatchsg #chefworks #hatter4life #eatoutsg #sgmakandiary #wewantsugar #eatbooksg","['hatterstreet', '8dayseatout', 'hungrygowhere', 'sgcafes', 'sgcafescene', 'sgfood', 'sgfoodies', 'sgig', 'cafehoppingsg', 'instafood', 'cheflife', 'burrple', 'burrplesg', 'iblanja', 'snatchsg', 'chefworks', 'hatter4life', 'eatoutsg', 'sgmakandiary', 'wewantsugar', 'eatbooksg']",94,7,,,1,,,
